emosi,emosi_positif,emosi_negatif,sumber,rekomendasi
sangat baik,"['antusias', 'takjub']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia', 'takjub']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia', 'takjub']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia', 'takjub']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['gembira', 'bahagia', 'takjub']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
